entry,sl,initial_sl,tp,size,direction,session,pnl,year,equity,static_dd,dist_to_floor
1903.9665,1892.293402583128,1892.293402583128,2044.043669002464,8.566706541441397,LONG,ny,-100.0,2021,23800.0,-138.0,14800.0
1908.4250000000002,1894.4978093188784,1894.4978093188784,2075.551288173462,7.180198956818264,LONG,asian,-100.0,2021,23700.0,-137.0,14700.0
1898.9865000000002,1890.9414282425869,1890.9414282425869,1995.52736108896,12.429969926353062,LONG,ny,-100.0,2021,23600.0,-136.0,14600.0
1892.3335000000002,1882.3198172187392,1882.3198172187392,2012.4976933751318,9.98633591500764,LONG,asian,-100.0,2021,23500.0,-135.0,14500.0
1892.3335000000002,1880.9813172187394,1880.9813172187394,2028.5596933751299,8.808878603071056,LONG,london,-100.0,2021,23400.0,-134.0,14400.0
1901.475,1897.9340787994556,1897.9340787994556,1943.9660544065314,28.24123846207834,LONG,asian,-100.0,2021,23300.0,-133.0,14300.0
1777.735,1772.272000011118,1772.272000011118,1843.290999866582,18.304960681588383,LONG,asian,-100.0,2021,23200.0,-132.0,14200.0
1779.2365,1771.8707536081984,1771.8707536081984,1867.6254567016194,13.576356648839296,LONG,london,-100.0,2021,23100.0,-131.0,14100.0
1781.4654999999998,1776.5314061628471,1776.5314061628471,1840.6746260458317,20.26714596447713,LONG,asian,-99.99999999999999,2021,23000.0,-130.0,14000.0
1788.775,1801.879787045471,1775.6702129545292,1946.0324445456504,7.63079931425219,LONG,asian,100.0,2021,23100.0,-131.0,14100.0
1788.775,1801.4762870454708,1776.0737129545294,1941.190444545649,7.87321785910349,LONG,london,100.0,2021,23200.0,-132.0,14200.0
1790.7785000000001,1801.5124475951852,1780.044552404815,1919.5858711422213,9.316237024005664,LONG,ny,99.99999999999999,2021,23300.0,-133.0,14300.0
1801.625,1794.5172015425264,1794.5172015425264,1886.9185814896828,14.069053955075784,LONG,asian,-100.0,2021,23200.0,-132.0,14200.0
1799.9099999999999,1804.913684520502,1794.9063154794976,1859.9542142460268,19.985272770546782,LONG,asian,100.0,2021,23300.0,-133.0,14300.0
1807.96,1799.2944246027228,1799.2944246027228,1911.9469047673274,11.53991459487156,LONG,london,-100.0,2021,23200.0,-132.0,14200.0
1802.6499999999999,1793.4107639120386,1793.4107639120386,1913.5208330555345,10.823405641760862,LONG,ny,-100.0,2021,23100.0,-131.0,14100.0
1806.145,1798.795104431696,1798.795104431696,1894.3437468196475,13.605635491100678,LONG,asian,-100.0,2021,23000.0,-130.0,14000.0
1806.7515,1802.4217629142122,1802.4217629142122,1858.7083450294547,23.096090598259266,LONG,ny,-100.0,2021,22900.0,-129.0,13900.0
1825.9340000000002,1818.8099554598061,1818.8099554598061,1911.422534482329,14.036970071677281,LONG,ny,-100.0,2021,22800.0,-128.0,13800.0
1806.145,1815.228395568304,1797.061604431696,1915.1457468196481,11.009098882464643,LONG,london,100.0,2021,22900.0,-129.0,13900.0
1813.8899999999999,1803.9515254625971,1803.9515254625971,1933.1516944488326,10.061906344244006,LONG,asian,-100.0,2021,22800.0,-128.0,13800.0
1822.4049999999997,1813.4090767801877,1813.4090767801877,1930.3560786377448,11.11614645395883,LONG,asian,-100.0,2021,22700.0,-127.0,13700.0
1822.4049999999997,1810.4925767801878,1810.4925767801878,1965.3540786377425,8.394597652783784,LONG,london,-100.00000000000001,2021,22600.0,-126.0,13600.0
1808.3100000000002,1801.3882493208555,1801.3882493208555,1891.3710081497363,14.447212076173335,LONG,asian,-100.0,2021,22500.0,-125.0,13500.0
1809.705,1804.122513618326,1804.122513618326,1876.6948365800881,17.913165059976926,LONG,asian,-100.0,2021,22400.0,-124.0,13400.0
1805.5995,1822.814119024498,1796.992190487751,1908.887214146988,11.618032308201615,LONG,ny,200.0,2021,22600.0,-126.0,13600.0
1808.9215,1822.3977148731637,1802.183392563418,1889.7787892389829,14.840962531569206,LONG,asian,200.0,2021,22800.0,-128.0,13800.0
1805.5995,1814.486809512249,1796.712190487751,1912.2472141469877,11.251999253787046,LONG,london,99.99999999999999,2021,22900.0,-129.0,13900.0
1819.2250000000001,1811.3123315278465,1811.3123315278465,1914.177021665844,12.637961561503687,LONG,asian,-100.0,2021,22800.0,-128.0,13800.0
1819.2250000000001,1810.0823315278465,1810.0823315278465,1928.9370216658442,10.937725709356682,LONG,london,-100.00000000000001,2021,22700.0,-127.0,13700.0
1753.565,1748.6394491289734,1748.6394491289734,1812.6716104523198,20.302297675621563,LONG,asian,-100.0,2021,22600.0,-126.0,13600.0
1779.8600000000001,1772.0253414171484,1772.0253414171484,1873.8759029942207,12.763798057375114,LONG,ny,-100.0,2021,22500.0,-125.0,13500.0
1753.825,1771.1414443946207,1748.0528518684598,1823.0907775784829,17.324572710388168,LONG,asian,300.0,2021,22800.0,-128.0,13800.0
1786.705,1779.987973011599,1779.987973011599,1867.3093238608108,14.887538813329469,LONG,ny,-100.0,2021,22700.0,-127.0,13700.0
1762.855,1778.7875159308564,1754.8887420345718,1858.4500955851386,12.552945239029134,LONG,london,200.0,2021,22900.0,-129.0,13900.0
1788.9299999999998,1775.998862942566,1775.998862942566,1944.1036446892072,7.733271989605221,LONG,ny,-100.0,2021,22800.0,-128.0,13800.0
1790.8850000000002,1776.499266997528,1776.499266997528,1963.513796029668,6.951331571551771,LONG,london,-100.0,2021,22700.0,-127.0,13700.0
1805.8285,1800.9145899911002,1800.9145899911002,1864.7954201067982,20.35039303098441,LONG,ny,-100.0,2021,22600.0,-126.0,13600.0
1791.6525,1799.2457009460304,1784.0592990539694,1882.7709113523658,13.169676492267353,LONG,london,100.0,2021,22700.0,-127.0,13700.0
1781.232,1790.532132303332,1771.931867696668,1892.8335876399842,10.752535204705888,LONG,asian,100.0,2021,22800.0,-128.0,13800.0
1802.975,1796.652973974144,1796.652973974144,1878.83931231027,15.817714066822816,LONG,asian,-100.0,2021,22700.0,-127.0,13700.0
1819.12,1804.5351795911727,1804.5351795911727,1994.1378449059266,6.856443699469663,LONG,ny,-100.0,2021,22600.0,-126.0,13600.0
1823.895,1821.0788958785636,1821.0788958785636,1857.688249457237,35.510050654303576,LONG,ny,-100.0,2021,22500.0,-125.0,13500.0
1807.2334999999998,1819.4177450790175,1795.049254920982,1953.4444409482126,8.207320137725088,LONG,asian,100.0,2021,22600.0,-126.0,13600.0
1802.5600000000002,1813.1585756537727,1791.9614243462277,1929.7429078452703,9.43523009758443,LONG,london,100.0,2021,22700.0,-127.0,13700.0
1804.44,1788.354428074915,1788.354428074915,1997.4668631010213,6.216751289026419,LONG,asian,-100.0,2021,22600.0,-126.0,13600.0
1804.44,1783.702928074915,1783.702928074915,2053.2848631010206,4.822281581568555,LONG,london,-100.00000000000001,2021,22500.0,-125.0,13500.0
1785.84,1773.1575728425062,1773.1575728425062,1938.029125889925,7.88492602860426,LONG,ny,-100.0,2021,22400.0,-124.0,13400.0
1769.1405,1759.9113272620996,1759.9113272620996,1879.8905728548048,10.835207319215224,LONG,asian,-100.0,2021,22300.0,-123.0,13300.0
1769.1405,1758.4013272620996,1758.4013272620996,1898.0105728548046,9.311704210426077,LONG,london,-100.0,2021,22200.0,-122.0,13200.0
1783.3980000000001,1800.6326533156102,1777.6531155614634,1852.3366132624406,17.406790522921526,LONG,ny,300.0,2021,22500.0,-125.0,13500.0
1815.899,1848.218337794745,1799.7393311026274,2009.81502676847,6.188245602993731,LONG,ny,200.0,2021,22700.0,-127.0,13700.0
1756.9199999999998,1839.2246426721538,1729.4851191092819,2086.138570688616,3.644994866146218,LONG,asian,300.0,2021,23000.0,-130.0,14000.0
1756.9199999999998,1825.437761781436,1722.6611191092818,2168.0265706886166,2.9189511566063318,LONG,london,200.0,2021,23200.0,-132.0,14200.0
1809.6399999999999,1792.4985986158952,1792.4985986158952,2015.3368166092564,5.833828737755969,LONG,asian,-100.0,2021,23100.0,-131.0,14100.0
1784.5585,1776.6357118885335,1776.6357118885335,1879.6319573375995,12.62181931323778,LONG,london,-100.0,2021,23000.0,-130.0,14000.0
1783.4015000000002,1776.2501387867746,1776.2501387867746,1869.2178345587065,13.983351842871928,LONG,asian,-100.0,2021,22900.0,-129.0,13900.0
1785.7185000000002,1779.3582465214904,1779.3582465214904,1862.0415417421175,15.722643812527776,LONG,ny,-100.0,2021,22800.0,-128.0,13800.0
1782.16,1775.682649956523,1775.682649956523,1859.8882005217258,15.438412210052245,LONG,asian,-100.0,2021,22700.0,-127.0,13700.0
1785.8935,1776.195103502662,1776.195103502662,1902.2742579680541,10.310982854480052,LONG,london,-100.0,2021,22600.0,-126.0,13600.0
1787.5015,1783.8940722535147,1783.8940722535147,1830.7906329578252,27.7205829271081,LONG,asian,-100.0,2021,22500.0,-125.0,13500.0
1787.255,1783.8247831106626,1783.8247831106626,1828.4176026720506,29.152675538051,LONG,asian,-100.0,2021,22400.0,-124.0,13400.0
1788.1385000000002,1782.7407032943977,1782.7407032943977,1852.912060467231,18.52607748198567,LONG,london,-100.0,2021,22300.0,-123.0,13300.0
1788.99,1783.403719483413,1783.403719483413,1856.0253661990448,17.90099865251574,LONG,asian,-100.00000000000001,2021,22200.0,-122.0,13200.0
1788.99,1782.3137194834128,1782.3137194834128,1869.1053661990466,14.97839998657188,LONG,london,-100.0,2021,22100.0,-121.0,13100.0
1788.1064999999999,1783.891339794255,1783.891339794255,1838.6884224689393,23.72389069903142,LONG,london,-100.0,2021,22000.0,-120.0,13000.0
1785.2185,1804.8783433174813,1780.3035391706296,1844.198029952444,20.346042109314492,LONG,asian,400.0,2021,22400.0,-124.0,13400.0
1789.0135,1805.2138423159163,1783.6133858946946,1853.814869263665,18.518127219155158,LONG,london,300.0,2021,22700.0,-127.0,13700.0
1806.8114999999998,1800.527091024114,1800.527091024114,1882.2244077106288,15.912395323683647,LONG,asian,-100.0,2021,22600.0,-126.0,13600.0
1799.4599999999998,1792.4215270707252,1792.4215270707252,1883.9216751512947,14.207627280070616,LONG,ny,-100.0,2021,22500.0,-125.0,13500.0
1801.4199999999998,1789.5984034292883,1789.5984034292883,1943.2791588485386,8.459094285771318,LONG,ny,-99.99999999999999,2021,22400.0,-124.0,13400.0
1816.0235,1804.3297690855306,1804.3297690855306,1956.3482709736325,8.551590654122533,LONG,ny,-100.0,2022,22300.0,-123.0,13300.0
1801.4199999999998,1786.5669034292885,1786.5669034292885,1979.6571588485365,6.732602829580237,LONG,asian,-100.0,2022,22200.0,-122.0,13200.0
1801.4199999999998,1785.0619034292886,1785.0619034292886,1997.717158848535,6.1131806850344255,LONG,london,-100.0,2022,22100.0,-121.0,13100.0
1809.41,1804.5286042443124,1804.5286042443124,1867.986749068252,20.485943980977748,LONG,asian,-100.0,2022,22000.0,-120.0,13000.0
1811.76,1835.6254925488413,1803.804835817053,1907.2219701953652,12.570450804065443,LONG,asian,300.0,2022,22300.0,-123.0,13300.0
1811.76,1836.340992548841,1803.566335817053,1910.0839701953644,12.204551927832707,LONG,london,300.0,2022,22600.0,-126.0,13600.0
1842.172,1838.8676593080934,1838.8676593080934,1881.8240883028798,30.263223233890802,LONG,asian,-100.0,2022,22500.0,-125.0,13500.0
1840.1634999999999,1834.8900669806358,1834.8900669806358,1903.4446962323693,18.96297907507284,LONG,asian,-100.0,2022,22400.0,-124.0,13400.0
1818.9765000000002,1833.6677040357429,1804.2852959642576,1995.270948428912,6.806794035172821,LONG,ny,100.0,2022,22500.0,-125.0,13500.0
1840.618,1834.3500068858873,1834.3500068858873,1915.8339173693516,15.95406985608295,LONG,asian,-100.0,2022,22400.0,-124.0,13400.0
1839.95,1827.4251462981438,1827.4251462981438,1990.2482444222753,7.984125194626368,LONG,london,-100.0,2022,22300.0,-123.0,13300.0
1807.5700000000002,1795.0592611154025,1795.0592611154025,1957.6988666151724,7.993133013359646,LONG,asian,-100.0,2022,22200.0,-122.0,13200.0
1808.3100000000002,1795.8284865491953,1795.8284865491953,1958.0881614096586,8.011848915129079,LONG,asian,-99.99999999999999,2022,22100.0,-121.0,13100.0
1808.3100000000002,1795.1084865491955,1795.1084865491955,1966.7281614096562,7.574889074093601,LONG,london,-100.0,2022,22000.0,-120.0,13000.0
1807.1784999999998,1800.7019814343375,1800.7019814343375,1884.8967227879464,15.440394246715957,LONG,london,-100.0,2022,21900.0,-119.0,12900.0
1808.8785000000003,1805.290422714385,1805.290422714385,1851.9354274273842,27.870079722335408,LONG,asian,-100.0,2022,21800.0,-118.0,12800.0
1808.165,1818.0274006488703,1804.8775331170432,1847.6146025954813,30.418557375719956,LONG,asian,300.0,2022,22100.0,-121.0,13100.0
1814.8565,1825.962846875195,1809.3033265624026,1881.4945812511698,18.00772137296398,LONG,london,199.99999999999997,2022,22300.0,-123.0,13300.0
1824.0929999999998,1830.050144738315,1818.1358552616846,1895.578736859783,16.786565442470838,LONG,asian,100.0,2022,22400.0,-124.0,13400.0
1835.7749999999999,1828.8590374752414,1828.8590374752414,1918.7665502971015,14.459303335148183,LONG,london,-100.0,2022,22300.0,-123.0,13300.0
1828.19,1857.6189337579685,1824.511383280254,1872.3334006369528,27.18413132393503,LONG,london,800.0,2022,23100.0,-131.0,14100.0
1826.895,1853.7640047323598,1822.4168325446067,1880.6330094647196,22.330562891203293,LONG,asian,600.0,2022,23700.0,-137.0,14700.0
1821.19,1851.7288203821302,1811.0103932059567,1943.3452815285204,9.823562149622063,LONG,ny,300.0,2022,24000.0,-140.0,15000.0
1858.28,1866.1104400179706,1850.4495599820293,1952.2452802156479,12.770674415550411,LONG,asian,100.0,2022,24100.0,-141.0,15100.0
1871.1480000000001,1858.7908670965762,1858.7908670965762,2019.4335948410871,8.092492067661745,LONG,ny,-99.99999999999999,2022,24000.0,-140.0,15000.0
1860.3349999999998,1850.8477885889486,1850.8477885889486,1974.1815369326148,10.54050507228228,LONG,london,-100.0,2022,23900.0,-139.0,14900.0
1856.67,1891.8802221664378,1850.8016296389271,1927.0904443328754,17.04050594068443,LONG,asian,600.0,2022,24500.0,-145.0,15500.0
1894.6675,1888.648033133045,1888.648033133045,1966.9011024034612,16.6127669127921,LONG,asian,-100.0,2022,24400.0,-144.0,15400.0
1893.995,1899.5087328847,1888.4812671152997,1960.159794616402,18.13653328718295,LONG,asian,100.0,2022,24500.0,-145.0,15500.0
1854.68,1893.754257340457,1844.9114356648859,1971.9027720213705,10.236918811143898,LONG,ny,400.0,2022,24900.0,-149.0,15900.0
1863.0849999999998,1893.9229358109237,1852.8056880630252,1986.4367432436954,9.728277594174418,LONG,london,300.0,2022,25200.0,-152.0,16200.0
1898.7649999999999,1891.9902820772386,1891.9902820772386,1980.0616150731353,14.760762166056555,LONG,ny,-100.0,2022,25100.0,-151.0,16100.0
1905.4375,1892.645760056157,1892.645760056157,2058.938379326115,7.817544793672366,LONG,ny,-100.0,2022,25000.0,-150.0,16000.0
1898.7649999999999,1890.4632820772385,1890.4632820772385,1998.3856150731358,12.045699568498213,LONG,london,-100.0,2022,24900.0,-149.0,15900.0
1910.91,1954.6123455321413,1902.1695308935718,2015.795629277139,11.441033516891483,LONG,ny,500.0,2022,25400.0,-154.0,16400.0
1900.2649999999999,1947.4912379988277,1888.458440500293,2041.9437139964834,8.469867957933213,LONG,asian,400.0,2022,25800.0,-158.0,16800.0
1903.77,1949.3761288116466,1888.5679570627844,2086.1945152465864,6.578063251958975,LONG,london,300.0,2022,26100.0,-161.0,17100.0
1919.2799999999997,1909.3025829487724,1909.3025829487724,2039.009004614728,10.02263406316154,LONG,asian,-99.99999999999999,2022,26000.0,-160.0,17000.0
1907.855,1913.709008866525,1902.000991133475,1978.1031063982996,17.082310990649667,LONG,asian,100.0,2022,26100.0,-161.0,17100.0
1910.1,1927.024356201746,1893.1756437982538,2113.1922744209537,5.908644252576215,LONG,london,100.0,2022,26200.0,-162.0,17200.0
1936.6605,1915.9883725983425,1915.9883725983425,2184.7260288198895,4.837431487190918,LONG,ny,-100.0,2022,26100.0,-161.0,17100.0
1916.3129999999999,1976.980689289641,1901.1460776775896,2098.3160678689237,6.593295454031717,LONG,asian,400.0,2022,26500.0,-165.0,17500.0
1936.395,1978.9513694201376,1922.2095435266208,2106.6204776805503,7.04947353563579,LONG,london,300.0,2022,26800.0,-168.0,17800.0
1933.568,1981.455433659048,1921.596141585238,2077.230300977144,8.352922038962165,LONG,ny,400.0,2022,27200.0,-172.0,18200.0
1993.0700000000002,1981.195086281715,1981.195086281715,2135.568964619422,8.421113817948735,LONG,asian,-100.0,2022,27100.0,-171.0,18100.0
1992.24,2040.588125685996,1980.152968578501,2137.2843770579875,8.273330027266402,LONG,asian,400.0,2022,27500.0,-175.0,18500.0
1992.24,2033.3040628429978,1971.707968578501,2238.6243770579867,4.87043867930627,LONG,ny,200.0,2022,27700.0,-177.0,18700.0
2028.255,1996.267326782884,1996.267326782884,2412.1070786053924,3.126204251283016,LONG,london,-100.0,2022,27600.0,-176.0,18600.0
2037.35,1978.701216565551,1978.701216565551,2741.1354012133866,1.7050652058583435,LONG,asian,-100.0,2022,27500.0,-175.0,18500.0
1941.32,1931.6407533677245,1931.6407533677245,2057.4709595873046,10.331382575432102,LONG,asian,-100.0,2022,27400.0,-174.0,18400.0
1940.0075000000002,1925.299443768263,1925.299443768263,2116.504174780846,6.798994947015453,LONG,asian,-100.0,2022,27300.0,-173.0,18300.0
1940.0075000000002,1927.4594437682633,1927.4594437682633,2090.584174780842,7.969361800202781,LONG,london,-100.0,2022,27200.0,-172.0,18200.0
1946.8435,1924.6041066832086,1924.6041066832086,2213.7162198014967,4.496525538063895,LONG,ny,-100.0,2022,27100.0,-171.0,18100.0
1946.8435,1918.9591066832086,1918.9591066832086,2281.4562198014964,3.5862354566553245,LONG,asian,-100.0,2022,27000.0,-170.0,18000.0
1946.8435,1919.1016066832085,1919.1016066832085,2279.7462198014973,3.604656641782722,LONG,london,-100.0,2022,26900.0,-169.0,17900.0
1933.6775,1921.229865757033,1921.229865757033,2083.0491109156046,8.033655074376895,LONG,london,-100.0,2022,26800.0,-168.0,17800.0
1929.945,1918.0328576111342,1918.0328576111342,2072.8907086663885,8.394795556966303,LONG,asian,-100.0,2022,26700.0,-167.0,17700.0
1933.435,1924.7173064328963,1924.7173064328963,2038.0473228052438,11.470923958299188,LONG,london,-99.99999999999999,2022,26600.0,-166.0,17600.0
1932.9025000000001,1924.3372013945063,1924.3372013945063,2035.6860832659258,11.675016202687866,LONG,london,-100.0,2022,26500.0,-165.0,17500.0
1930.7189999999998,1951.056389549438,1923.939870150187,2012.068558197753,14.75115571104778,LONG,london,300.0,2022,26800.0,-168.0,17800.0
1947.7350000000001,1967.2766971717197,1937.9641514141404,2064.9851830303173,10.234525601462966,LONG,ny,200.0,2022,27000.0,-170.0,18000.0
1959.382,1981.213560850063,1948.4662195749686,2090.3713651003777,9.161049059825853,LONG,london,200.00000000000003,2022,27200.0,-172.0,18200.0
1931.6,1965.980936649547,1914.4095316752264,2137.885619897282,5.817177176952652,LONG,asian,200.0,2022,27400.0,-174.0,18400.0
1919.6200000000001,1911.8362157257031,1911.8362157257031,2013.0254112915638,12.84722141262476,LONG,london,-100.0,2022,27300.0,-173.0,18300.0
1916.08,1899.088645688752,1899.088645688752,2119.9762517349754,5.8853460511856825,LONG,asian,-100.0,2022,27200.0,-172.0,18200.0
1903.49,1897.3849170608758,1897.3849170608758,1976.750995269491,16.379793853274737,LONG,asian,-100.0,2022,27100.0,-171.0,18100.0
1899.7924999999998,1888.2372649973051,1888.2372649973051,2038.4553200323355,8.654086219508327,LONG,london,-99.99999999999999,2022,27000.0,-170.0,18000.0
1882.6360000000002,1872.8645824409818,1872.8645824409818,1999.8930107082203,10.23392966230441,LONG,asian,-100.0,2022,26900.0,-169.0,17900.0
1835.08,1822.4850244404865,1822.4850244404865,1986.2197067141606,7.939674001547928,LONG,london,-100.0,2022,26800.0,-168.0,17800.0
1829.315,1820.7835415115176,1820.7835415115176,1931.6925018617899,11.72132527339851,LONG,asian,-100.0,2022,26700.0,-167.0,17700.0
1829.663,1847.6002923980798,1811.7257076019202,2044.9105087769572,5.574977414690819,LONG,asian,100.0,2022,26800.0,-168.0,17800.0
1855.2724999999998,1845.8969362039306,1845.8969362039306,1967.7792655528299,10.666025230602804,LONG,ny,-100.0,2022,26700.0,-167.0,17700.0
1854.715,1840.9689403979646,1840.9689403979646,2019.6677152244235,7.27481204760625,LONG,ny,-100.0,2022,26600.0,-166.0,17600.0
1859.0520000000001,1851.0558598320843,1851.0558598320843,1955.0056820149907,12.506033898860986,LONG,asian,-100.0,2022,26500.0,-165.0,17500.0
1859.43,1850.547226471269,1850.547226471269,1966.0232823447739,11.257745081145211,LONG,asian,-100.0,2022,26400.0,-164.0,17400.0
1855.2875,1850.1554828877343,1850.1554828877343,1916.8717053471878,19.485515697326367,LONG,asian,-100.0,2022,26300.0,-163.0,17300.0
1851.9575,1860.5395099361924,1843.3754900638075,1954.9416192343092,11.652282011265862,LONG,asian,100.0,2022,26400.0,-164.0,17400.0
1850.5175000000002,1845.0774486012554,1845.0774486012554,1915.7981167849377,18.382179260856493,LONG,asian,-100.0,2022,26300.0,-163.0,17300.0
1851.3625000000002,1844.6203286777968,1844.6203286777968,1932.2685558664407,14.832017049267074,LONG,asian,-100.0,2022,26200.0,-162.0,17200.0
1831.4125000000001,1853.294390826896,1809.5306091731043,2093.995189922751,4.569988982720185,LONG,london,100.0,2022,26300.0,-163.0,17300.0
1869.7289999999998,1840.6551150865157,1840.6551150865157,2218.615618961809,3.439512823882069,LONG,asian,-100.0,2022,26200.0,-162.0,17200.0
1835.91,1828.4265936668146,1828.4265936668146,1925.710875998226,13.362898598268776,LONG,asian,-100.0,2022,26100.0,-161.0,17100.0
1854.5324999999998,1830.6117297929468,1830.6117297929468,2141.581742484636,4.180467398600531,LONG,ny,-100.0,2022,26000.0,-160.0,17000.0
1837.3024999999998,1827.7558967834882,1827.7558967834882,1951.8617385981388,10.474929954880947,LONG,asian,-100.0,2022,25900.0,-159.0,16900.0
1835.5595,1830.2916385136,1830.2916385136,1898.773837836801,18.983035195243417,LONG,asian,-100.0,2022,25800.0,-158.0,16800.0
1844.3650000000002,1829.590093364523,1829.590093364523,2021.663879625727,6.768232278360515,LONG,asian,-100.0,2022,25700.0,-157.0,16700.0
1837.3024999999998,1817.5313967834882,1817.5313967834882,2074.555738598139,5.057886699842126,LONG,london,-100.0,2022,25600.0,-156.0,16600.0
1838.66,1833.3579571430284,1833.3579571430284,1902.2845142836597,18.860654788655722,LONG,asian,-100.0,2022,25500.0,-155.0,16500.0
1717.203,1727.2105891855567,1712.1992054072216,1777.2485351133405,19.984833139298512,LONG,asian,200.0,2022,25700.0,-157.0,16700.0
1727.6399999999999,1714.926057850969,1714.926057850969,1880.2073057883695,7.865381077545892,LONG,london,-100.0,2022,25600.0,-156.0,16600.0
1725.47,1739.346267249871,1718.5318663750645,1808.7276034992262,14.413098018262714,LONG,london,200.0,2022,25800.0,-158.0,16800.0
1724.137,1767.9752195188842,1715.369356096223,1829.348726845322,11.405572705447462,LONG,ny,499.99999999999994,2022,26300.0,-163.0,17300.0
1728.2505,1761.8122759824396,1711.4696120087804,1929.621155894637,5.9591602096577345,LONG,asian,200.0,2022,26500.0,-165.0,17500.0
1771.067,1763.9525165195287,1763.9525165195287,1856.440801765656,14.05583416905692,LONG,asian,-100.0,2022,26400.0,-164.0,17400.0
1776.4254999999998,1784.4874548730097,1768.36354512699,1873.1689584761184,12.403939438408889,LONG,asian,100.0,2022,26500.0,-165.0,17500.0
1766.083,1776.6035023682284,1755.5624976317717,1892.32902841874,9.505249511848179,LONG,ny,100.0,2022,26600.0,-166.0,17600.0
1752.5919999999999,1768.9373180723483,1736.2466819276515,1948.7358168681806,6.117959868224983,LONG,london,100.0,2022,26700.0,-167.0,17700.0
1802.0520000000001,1791.3577184242245,1791.3577184242245,1930.3833789093082,9.350791756457639,LONG,ny,-100.0,2022,26600.0,-166.0,17600.0
1782.8970000000002,1771.7648106284391,1771.7648106284391,1916.4832724587325,8.982958936672972,LONG,london,-100.0,2022,26500.0,-165.0,17500.0
1782.8970000000002,1770.4818106284395,1770.4818106284395,1931.8792724587286,8.054649591497057,LONG,asian,-100.0,2022,26400.0,-164.0,17400.0
1749.94,1743.4934138077704,1743.4934138077704,1827.2990343067563,15.51208608992675,LONG,asian,-100.0,2022,26300.0,-163.0,17300.0
1749.9669999999999,1743.015497448209,1743.015497448209,1833.3850306214892,14.38537916874373,LONG,asian,-100.0,2022,26200.0,-162.0,17200.0
1754.028,1742.1501699685548,1742.1501699685548,1896.5619603773428,8.41904621763918,LONG,london,-100.0,2022,26100.0,-161.0,17100.0
1712.7330000000002,1715.973844769013,1709.4921552309872,1751.6231372281554,30.856152369944255,LONG,ny,100.0,2022,26200.0,-162.0,17200.0
1714.1870000000001,1710.268044800402,1710.268044800402,1761.2144623951765,25.5170051472538,LONG,asian,-100.0,2022,26100.0,-161.0,17100.0
1714.86,1721.5398879696434,1711.5200560151782,1754.9393278178607,29.940621894991907,LONG,asian,200.0,2022,26300.0,-163.0,17300.0
1723.867,1719.2816128410802,1719.2816128410802,1778.8916459070367,21.808409308573843,LONG,asian,-100.0,2022,26200.0,-162.0,17200.0
1729.737,1721.0723739308555,1721.0723739308555,1833.7125128297348,11.54117895013475,LONG,london,-100.0,2022,26100.0,-161.0,17100.0
1673.5115,1667.5330479108695,1667.5330479108695,1745.2529250695666,16.726737708881295,LONG,asian,-99.99999999999999,2022,26000.0,-160.0,17000.0
1698.515,1711.8527624042604,1685.1772375957398,1858.5681488511234,7.497509474907017,LONG,ny,100.0,2022,26100.0,-161.0,17100.0
1715.182,1705.471516298591,1705.471516298591,1831.7078044169077,10.298148174172844,LONG,ny,-100.0,2022,26000.0,-160.0,17000.0
1659.775,1621.3726779869962,1621.3726779869962,2120.6028641560465,2.6040092046032477,LONG,asian,-99.99999999999999,2022,25900.0,-159.0,16900.0
1654.9700000000003,1635.0786678575405,1635.0786678575405,1893.6659857095174,5.02731537957387,LONG,ny,-100.0,2022,25800.0,-158.0,16800.0
1664.2804999999998,1644.119304155268,1644.119304155268,1906.214850136781,4.96002324317139,LONG,ny,-100.0,2022,25700.0,-157.0,16700.0
1654.9700000000003,1618.4241678575406,1618.4241678575406,2093.519985709516,2.736290135909045,LONG,asian,-100.0,2022,25600.0,-156.0,16600.0
1675.995,1771.9684421994334,1666.3976557800565,1791.1631306393201,10.419549169883817,LONG,ny,1000.0,2022,26600.0,-166.0,17600.0
1651.11,1762.0429647089834,1635.2624336130023,1841.2807966439716,6.3101171219605305,LONG,asian,700.0,2022,27300.0,-173.0,18300.0
1768.0595,1760.7064286380094,1760.7064286380094,1856.2963563438886,13.59975921312516,LONG,asian,-100.0,2022,27200.0,-172.0,18200.0
1756.8944999999999,1752.4589744090363,1752.4589744090363,1810.1208070915632,22.54524248574457,LONG,asian,-100.0,2022,27100.0,-171.0,18100.0
1756.2305,1748.372979419555,1748.372979419555,1850.5207469653399,12.726660907369416,LONG,ny,-100.0,2022,27000.0,-170.0,18000.0
1753.575,1747.6739271696213,1747.6739271696213,1824.3878739645454,16.946071142386014,LONG,asian,-100.0,2022,26900.0,-169.0,17900.0
1755.84,1752.4587679314118,1752.4587679314118,1796.4147848230575,29.5750182097841,LONG,asian,-100.0,2022,26800.0,-168.0,17800.0
1757.83,1790.620756326948,1751.2718487346103,1836.527815184675,15.248199675988923,LONG,asian,500.0,2022,27300.0,-173.0,18300.0
1757.83,1789.3259537961692,1747.3313487346102,1883.813815184677,9.525033023019228,LONG,ny,300.0,2022,27600.0,-176.0,18600.0
1799.235,1794.642004998133,1794.642004998133,1854.3509400224032,21.77228583078198,LONG,asian,-100.0,2022,27500.0,-175.0,18500.0
1799.235,1779.7365049981331,1779.7365049981331,2033.2169400224013,5.128600950505462,LONG,ny,-100.0,2022,27400.0,-174.0,18400.0
