date,direction,session,pnl,outcome,reason,hour,dow,atr,level,strategy
2021-09-28,short,sr_bounce,250.0,win,tp,2,1,1.26872737715883,1754.4979999999998,S3_SR_Bounce
2021-09-30,short,sr_bounce,117.2726159107709,win,sl,15,3,4.069367043294569,1764.2540000000001,S3_SR_Bounce
2021-10-03,short,sr_bounce,-100.00000000000415,loss,sl,23,6,1.563772879888737,1764.2540000000001,S3_SR_Bounce
2021-10-04,short,sr_bounce,250.0,win,tp,0,0,1.598272465327929,1765.7350000000001,S3_SR_Bounce
2021-10-04,long,sr_bounce,-99.9999999999976,loss,sl,13,0,2.679503904331178,1747.7915,S3_SR_Bounce
2021-10-12,short,sr_bounce,-99.99999999999858,loss,sl,5,1,1.2643159368933719,1760.22,S3_SR_Bounce
2021-10-13,short,sr_bounce,-100.00000000000226,loss,sl,0,2,1.121998366404998,1761.0565000000001,S3_SR_Bounce
2021-10-14,long,sr_bounce,119.66495269613348,win,sl,2,3,1.4978240118552186,1786.762,S3_SR_Bounce
2021-10-17,short,sr_bounce,96.10815657674829,win,sl,23,6,1.7015879564086447,1772.1350000000002,S3_SR_Bounce
2021-10-18,short,sr_bounce,102.07110565651467,win,sl,2,0,1.629465744848085,1772.1350000000002,S3_SR_Bounce
2021-10-18,long,sr_bounce,-99.99999999999817,loss,sl,16,0,2.5410833185062995,1764.88,S3_SR_Bounce
2021-10-19,short,sr_bounce,85.8625682343266,win,sl,17,1,2.3978535019093967,1771.2900000000002,S3_SR_Bounce
2021-10-26,long,sr_bounce,186.78752252450528,win,sl,14,1,3.2316592722634514,1782.94,S3_SR_Bounce
2021-10-27,long,sr_bounce,88.83889227941594,win,sl,8,2,1.7983700100238593,1783.528,S3_SR_Bounce
2021-11-01,short,sr_bounce,80.71765894240353,win,sl,14,0,2.79577986316838,1795.8850000000002,S3_SR_Bounce
2021-11-02,long,sr_bounce,113.93227918565361,win,sl,6,1,1.2284622887442391,1792.362,S3_SR_Bounce
2021-11-04,short,sr_bounce,148.2114626498646,win,sl,14,3,2.8404221107113123,1798.9879999999998,S3_SR_Bounce
2021-11-21,long,sr_bounce,122.83512366874719,win,sl,23,6,2.6179855451039415,1838.8169999999998,S3_SR_Bounce
2021-11-22,short,sr_bounce,115.4310605948003,win,sl,4,0,1.7950080179102759,1849.153,S3_SR_Bounce
2021-11-22,long,sr_bounce,139.5954511992286,win,sl,20,0,3.3909544809374648,1802.323,S3_SR_Bounce
2021-11-25,short,sr_bounce,196.14482337982017,win,sl,8,3,1.1065243618732916,1795.1685000000002,S3_SR_Bounce
2021-11-29,short,sr_bounce,-99.99999999999936,loss,sl,0,0,4.378535613902641,1795.1685000000002,S3_SR_Bounce
2021-11-30,short,sr_bounce,132.87118525460528,win,sl,6,1,1.8762525375313255,1795.1685000000002,S3_SR_Bounce
2021-12-06,short,sr_bounce,134.8862689347609,win,sl,2,0,1.94068980982503,1787.7485,S3_SR_Bounce
2021-12-06,long,sr_bounce,87.4689186003893,win,sl,14,0,2.294677033520396,1775.774,S3_SR_Bounce
2021-12-07,short,sr_bounce,250.0,win,tp,12,1,1.5847995580560224,1785.0684999999999,S3_SR_Bounce
2021-12-08,short,sr_bounce,-100.00000000000398,loss,sl,1,2,1.242966567606523,1787.7485,S3_SR_Bounce
2021-12-08,long,sr_bounce,-99.99999999999832,loss,sl,14,2,2.487439089046389,1779.635,S3_SR_Bounce
2021-12-09,short,sr_bounce,104.40270389175039,win,sl,1,3,1.2949896017195057,1785.0684999999999,S3_SR_Bounce
2021-12-13,short,sr_bounce,140.45482084200148,win,sl,2,0,1.253222268847131,1787.67,S3_SR_Bounce
2021-12-13,long,sr_bounce,202.07274560012124,win,sl,13,0,1.786239912833002,1781.8515000000002,S3_SR_Bounce
2021-12-14,short,sr_bounce,163.99627065106068,win,sl,2,1,1.1987964251479908,1789.53,S3_SR_Bounce
2021-12-20,long,sr_bounce,-100.00000000000652,loss,sl,13,0,1.6262988015238382,1795.8615000000002,S3_SR_Bounce
2021-12-21,long,sr_bounce,136.0004202639065,win,sl,12,1,1.3124968659371083,1795.8615000000002,S3_SR_Bounce
2021-12-22,short,sr_bounce,-99.9999999999964,loss,sl,18,2,1.6877849215323446,1800.5800000000002,S3_SR_Bounce
2021-12-29,long,sr_bounce,-99.99999999999187,loss,sl,9,2,1.1771157588039889,1803.0449999999998,S3_SR_Bounce
2021-12-30,long,sr_bounce,-99.99999999999572,loss,sl,2,3,1.340829772879545,1803.0449999999998,S3_SR_Bounce
2022-01-03,long,sr_bounce,89.48400732236551,win,sl,16,0,3.191899977045638,1798.3574999999998,S3_SR_Bounce
2022-01-05,long,sr_bounce,250.0,win,tp,7,2,1.24191227712898,1812.557,S3_SR_Bounce
2022-01-06,long,sr_bounce,-99.9999999999979,loss,sl,12,3,2.4450621944843594,1798.3574999999998,S3_SR_Bounce
2022-01-11,short,sr_bounce,136.63481650815345,win,sl,21,1,1.6822844208988945,1823.3315,S3_SR_Bounce
2022-01-12,long,sr_bounce,-100.00000000000475,loss,sl,8,2,1.4368132122889845,1814.75,S3_SR_Bounce
2022-01-17,long,sr_bounce,-100.00000000000469,loss,sl,0,0,1.4956459138951896,1814.75,S3_SR_Bounce
2022-01-18,short,sr_bounce,250.0,win,tp,3,1,0.8723581947168518,1822.823,S3_SR_Bounce
2022-01-18,long,sr_bounce,-100.00000000000277,loss,sl,8,1,1.7300626899183928,1814.7200000000003,S3_SR_Bounce
2022-01-19,long,sr_bounce,-99.99999999999977,loss,sl,0,2,1.502847128534771,1813.193,S3_SR_Bounce
2022-01-24,long,sr_bounce,100.45279857366786,win,sl,2,0,1.7251347246946631,1835.9850000000001,S3_SR_Bounce
2022-01-25,long,sr_bounce,98.8044252419696,win,sl,10,1,1.6699755760374162,1834.9799999999998,S3_SR_Bounce
2022-01-26,long,sr_bounce,-99.99999999999761,loss,sl,15,2,2.8855527904389198,1834.9799999999998,S3_SR_Bounce
2022-01-31,short,sr_bounce,140.66582130283177,win,sl,14,0,2.384789756540751,1799.4585000000002,S3_SR_Bounce
2022-02-01,short,sr_bounce,133.5732015490373,win,sl,13,1,1.8003931321835978,1808.8149999999998,S3_SR_Bounce
2022-02-02,short,sr_bounce,80.66083306404572,win,sl,2,2,1.0620679200182241,1799.4585000000002,S3_SR_Bounce
2022-02-03,short,sr_bounce,157.51501597353146,win,sl,2,3,1.090296851297912,1808.8149999999998,S3_SR_Bounce
2022-02-07,short,sr_bounce,117.48293085315811,win,sl,1,0,1.9598949443468956,1814.9650000000001,S3_SR_Bounce
2022-02-09,long,sr_bounce,86.54295514982529,win,sl,14,2,1.8886867286846227,1824.72,S3_SR_Bounce
2022-02-10,long,sr_bounce,-100.00000000000311,loss,sl,13,3,2.1766423779301256,1821.6879999999999,S3_SR_Bounce
2022-02-14,long,sr_bounce,86.8597724416815,win,sl,7,0,1.8658397019336868,1850.8700000000001,S3_SR_Bounce
2022-02-15,long,sr_bounce,-100.00000000000024,loss,sl,11,1,2.905712738516506,1850.8700000000001,S3_SR_Bounce
2022-02-16,long,sr_bounce,165.48268285526856,win,sl,13,2,1.669240420817185,1851.465,S3_SR_Bounce
2022-02-22,long,sr_bounce,150.72130966970826,win,sl,11,1,3.3058707550399005,1891.435,S3_SR_Bounce
2022-02-23,long,sr_bounce,89.09420301686566,win,sl,9,2,2.031462249050278,1889.695,S3_SR_Bounce
2022-02-24,long,sr_bounce,192.26303394493857,win,sl,19,3,8.587246821519056,1878.195,S3_SR_Bounce
2022-02-27,short,sr_bounce,120.63082596509776,win,sl,23,6,5.475287789350556,1931.675,S3_SR_Bounce
2022-02-28,long,sr_bounce,-99.99999999999997,loss,sl,7,0,3.973184171333515,1893.415,S3_SR_Bounce
2022-03-03,long,sr_bounce,106.26816528891503,win,sl,16,3,4.057957511312168,1923.3899999999999,S3_SR_Bounce
2022-03-09,long,sr_bounce,-99.99999999999945,loss,sl,14,2,8.27099708783867,1976.275,S3_SR_Bounce
2022-03-10,long,sr_bounce,150.08441569611014,win,sl,1,3,5.249246743063796,1970.6299999999999,S3_SR_Bounce
2022-03-13,short,sr_bounce,140.95899959712037,win,sl,22,6,4.622594078561226,1990.4554999999998,S3_SR_Bounce
2022-03-13,long,sr_bounce,175.49676198946344,win,sl,22,6,5.013068363657366,1970.6299999999999,S3_SR_Bounce
2022-03-14,long,sr_bounce,95.36930640015257,win,sl,2,0,3.662573246363474,1970.6299999999999,S3_SR_Bounce
2022-03-15,long,sr_bounce,96.96373013740252,win,sl,14,1,5.729619069316774,1907.115,S3_SR_Bounce
2022-03-17,short,sr_bounce,93.5334454738049,win,sl,15,3,4.266721329464525,1949.85,S3_SR_Bounce
2022-03-21,short,sr_bounce,-99.99999999999658,loss,sl,18,0,3.2655939000634344,1940.9025,S3_SR_Bounce
2022-03-22,long,sr_bounce,-100.00000000000118,loss,sl,10,1,2.4752519693522284,1926.8149999999998,S3_SR_Bounce
2022-03-23,short,sr_bounce,-99.99999999999837,loss,sl,17,2,2.8766176265101437,1938.4599999999998,S3_SR_Bounce
2022-03-24,long,sr_bounce,250.0,win,tp,9,3,2.1822224735078617,1937.4975,S3_SR_Bounce
2022-03-28,long,sr_bounce,-100.00000000000242,loss,sl,4,0,2.505521441411414,1943.225,S3_SR_Bounce
2022-03-30,short,sr_bounce,84.18859700720486,win,sl,15,2,3.7020307103824743,1938.6119999999999,S3_SR_Bounce
2022-03-31,short,sr_bounce,153.07937819129472,win,sl,20,3,2.3345320677042043,1938.6119999999999,S3_SR_Bounce
2022-04-04,short,sr_bounce,195.79974813901592,win,sl,13,0,3.041775937678774,1937.0,S3_SR_Bounce
2022-04-05,short,sr_bounce,-100.00000000000051,loss,sl,13,1,2.588716472738711,1937.0,S3_SR_Bounce
2022-04-07,short,sr_bounce,-100.00000000000054,loss,sl,14,3,3.0094004476531904,1933.575,S3_SR_Bounce
2022-04-12,long,sr_bounce,-100.00000000000504,loss,sl,9,1,2.134745590572158,1949.7599999999998,S3_SR_Bounce
2022-04-14,long,sr_bounce,85.73326803917706,win,sl,15,3,4.1250021421410725,1962.905,S3_SR_Bounce
2022-04-20,short,sr_bounce,99.52726200595963,win,sl,20,2,2.10926521289737,1958.4399999999998,S3_SR_Bounce
2022-04-21,long,sr_bounce,250.0,win,tp,11,3,2.9863755326574655,1936.8095,S3_SR_Bounce
2022-04-21,short,sr_bounce,100.9825610746135,win,sl,19,3,3.4295021761176767,1954.0500000000002,S3_SR_Bounce
2022-04-27,short,sr_bounce,250.0,win,tp,12,2,3.407915700486932,1907.011,S3_SR_Bounce
2022-05-05,short,sr_bounce,186.4776164406874,win,sl,1,3,3.4493474996658873,1903.455,S3_SR_Bounce
2022-05-10,short,sr_bounce,144.44911028970617,win,sl,4,1,2.160487515359088,1865.4900000000002,S3_SR_Bounce
2022-05-11,short,sr_bounce,104.04515165091107,win,sl,13,2,4.828347167737852,1858.21,S3_SR_Bounce
2022-05-12,short,sr_bounce,200.94001881217403,win,sl,2,3,2.0361914239842935,1858.21,S3_SR_Bounce
2022-05-16,short,sr_bounce,168.54863765963742,win,sl,1,0,2.2896337533468882,1817.68,S3_SR_Bounce
2022-05-17,short,sr_bounce,142.05235407136826,win,sl,2,1,2.253472645781627,1828.835,S3_SR_Bounce
2022-05-18,short,sr_bounce,86.4975447169896,win,sl,1,2,1.7767143267709706,1817.68,S3_SR_Bounce
2022-05-19,short,sr_bounce,122.50575596143169,win,sl,4,3,1.4904087462447346,1817.68,S3_SR_Bounce
2022-05-22,short,sr_bounce,-100.00000000000007,loss,sl,23,6,2.5436856103833616,1849.18,S3_SR_Bounce
2022-05-23,short,sr_bounce,100.17253043678092,win,sl,10,0,2.3863448776853136,1865.4955,S3_SR_Bounce
2022-05-23,long,sr_bounce,153.08469611765037,win,sl,17,0,2.418368774889673,1847.0725000000002,S3_SR_Bounce
2022-05-25,long,sr_bounce,-100.00000000000173,loss,sl,14,2,2.8293012206795045,1847.0725000000002,S3_SR_Bounce
2022-05-30,short,sr_bounce,-99.99999999999734,loss,sl,6,0,1.6718845309060715,1864.0375,S3_SR_Bounce
2022-06-01,short,sr_bounce,82.3167348297535,win,sl,16,2,3.047824980930558,1850.0475000000001,S3_SR_Bounce
2022-06-02,long,sr_bounce,87.62422362985892,win,sl,2,3,1.3904100252525675,1844.125,S3_SR_Bounce
2022-06-02,short,sr_bounce,-99.99999999999707,loss,sl,10,3,1.621770986552567,1857.1970000000001,S3_SR_Bounce
2022-06-07,short,sr_bounce,99.5692639444778,win,sl,19,1,2.1064809807762406,1855.6170000000002,S3_SR_Bounce
2022-06-08,long,sr_bounce,-100.000000000004,loss,sl,8,2,1.5590006727713277,1847.4074999999998,S3_SR_Bounce
2022-06-09,long,sr_bounce,100.15332539718015,win,sl,14,3,3.0306095042435706,1840.0670000000002,S3_SR_Bounce
2022-06-13,long,sr_bounce,-99.99999999999744,loss,sl,13,0,3.472993354669004,1840.0670000000002,S3_SR_Bounce
2022-06-14,short,sr_bounce,128.8809020816007,win,sl,7,1,2.334485398529395,1831.72,S3_SR_Bounce
2022-06-16,short,sr_bounce,80.74687347998037,win,sl,1,3,2.908563922843732,1831.72,S3_SR_Bounce
2022-06-20,long,sr_bounce,-100.00000000000169,loss,sl,5,0,2.0758576912866933,1841.7359999999999,S3_SR_Bounce
2022-06-20,short,sr_bounce,-99.99999999999918,loss,sl,7,0,2.217176938173925,1842.07,S3_SR_Bounce
2022-06-21,short,sr_bounce,168.95610816059497,win,sl,2,1,1.4656187976311978,1842.49,S3_SR_Bounce
2022-06-21,long,sr_bounce,-99.99999999999896,loss,sl,5,1,1.4363462607443729,1833.8754999999999,S3_SR_Bounce
2022-06-22,short,sr_bounce,116.70951697542193,win,sl,13,2,3.837035628757098,1847.8854999999999,S3_SR_Bounce
2022-06-23,long,sr_bounce,-100.00000000000553,loss,sl,0,3,1.3969681174543576,1835.58,S3_SR_Bounce
2022-06-23,short,sr_bounce,99.33902791721978,win,sl,14,3,2.9894711210953306,1843.694,S3_SR_Bounce
2022-06-27,short,sr_bounce,111.0890413330381,win,sl,7,0,1.7999319977187185,1841.115,S3_SR_Bounce
2022-06-30,short,sr_bounce,147.74785543200258,win,sl,13,3,4.419757541787293,1822.0800000000002,S3_SR_Bounce
2022-07-04,short,sr_bounce,-100.00000000000433,loss,sl,2,0,2.2894356476127915,1814.3450000000003,S3_SR_Bounce
2022-07-05,short,sr_bounce,164.35727601943375,win,sl,4,1,1.280111014863694,1812.255,S3_SR_Bounce
2022-07-06,short,sr_bounce,114.23614138272755,win,sl,1,2,1.8231783904797123,1772.9379999999999,S3_SR_Bounce
2022-07-07,short,sr_bounce,130.76397077438156,win,sl,14,3,2.863016113896347,1749.145,S3_SR_Bounce
2022-07-10,short,sr_bounce,144.48898296970282,win,sl,22,6,1.750782051051002,1744.66,S3_SR_Bounce
2022-07-12,short,sr_bounce,-100.00000000000114,loss,sl,1,1,3.1401477926669585,1744.66,S3_SR_Bounce
2022-07-18,short,sr_bounce,-100.0000000000052,loss,sl,2,0,1.7983821997496736,1714.111,S3_SR_Bounce
2022-07-19,short,sr_bounce,193.13518007253754,win,sl,11,1,1.7078074612166958,1718.4885000000002,S3_SR_Bounce
2022-07-21,short,sr_bounce,-100.00000000000043,loss,sl,15,3,5.174422513451624,1718.4885000000002,S3_SR_Bounce
2022-07-25,long,sr_bounce,109.16095263595327,win,sl,15,0,2.5857973764846474,1714.8145,S3_SR_Bounce
2022-07-26,short,sr_bounce,89.25017430740174,win,sl,1,1,1.7005779773824055,1728.2800000000002,S3_SR_Bounce
2022-07-27,long,sr_bounce,177.2738383057267,win,sl,13,2,2.4471422981531012,1711.4995000000001,S3_SR_Bounce
2022-07-27,short,sr_bounce,-100.00000000000134,loss,sl,20,2,3.7195908905950508,1736.334,S3_SR_Bounce
2022-08-02,long,sr_bounce,86.14790924974695,win,sl,7,1,2.040461879478181,1768.9744999999998,S3_SR_Bounce
2022-08-03,long,sr_bounce,-100.00000000000465,loss,sl,5,2,2.022131259604882,1768.9744999999998,S3_SR_Bounce
2022-08-04,long,sr_bounce,149.84860505744052,win,sl,6,3,1.6028561279548477,1768.9744999999998,S3_SR_Bounce
2022-08-07,long,sr_bounce,-100.00000000000387,loss,sl,22,6,2.18008228366594,1770.9499999999998,S3_SR_Bounce
2022-08-08,short,sr_bounce,-100.00000000000739,loss,sl,3,0,1.5130387683733506,1772.8380000000002,S3_SR_Bounce
2022-08-08,long,sr_bounce,250.0,win,tp,5,0,1.3376711761705464,1770.9499999999998,S3_SR_Bounce
2022-08-11,long,sr_bounce,119.82263784281643,win,sl,5,3,1.4747597911117565,1783.25,S3_SR_Bounce
2022-08-15,long,sr_bounce,-99.99999999999426,loss,sl,7,0,1.4013877339085306,1787.6435000000001,S3_SR_Bounce
2022-08-16,long,sr_bounce,-100.00000000000146,loss,sl,12,1,2.2543848350976203,1771.502,S3_SR_Bounce
2022-08-17,long,sr_bounce,-99.99999999999906,loss,sl,9,2,1.5840100204088834,1773.022,S3_SR_Bounce
2022-08-18,short,sr_bounce,114.73557556806526,win,sl,11,3,1.5691284897390214,1772.4599999999998,S3_SR_Bounce
2022-08-22,short,sr_bounce,168.22643644152762,win,sl,3,0,1.434976293626943,1749.1499999999999,S3_SR_Bounce
2022-08-23,short,sr_bounce,93.95341747222616,win,sl,15,1,3.3444462146169274,1754.1705,S3_SR_Bounce
2022-08-24,short,sr_bounce,122.84178356565813,win,sl,15,2,2.7585057726836135,1755.9685000000002,S3_SR_Bounce
2022-08-25,short,sr_bounce,-100.00000000000585,loss,sl,8,3,1.6085044307514147,1765.54,S3_SR_Bounce
2022-09-04,long,sr_bounce,-100.00000000000095,loss,sl,22,6,1.823968319911256,1709.705,S3_SR_Bounce
2022-09-05,short,sr_bounce,93.02422857131619,win,sl,10,0,1.6707482718523137,1715.8169999999998,S3_SR_Bounce
2022-09-06,short,sr_bounce,108.99626663858525,win,sl,3,1,1.6460143970916539,1718.055,S3_SR_Bounce
2022-09-14,short,sr_bounce,88.72046124826498,win,sl,13,2,2.384624767681454,1707.16,S3_SR_Bounce
2022-09-21,short,sr_bounce,250.0,win,tp,19,2,5.382591023213255,1688.1250000000002,S3_SR_Bounce
2022-09-27,short,sr_bounce,136.93945721347745,win,sl,11,1,2.3796275100583553,1642.4965,S3_SR_Bounce
2022-09-28,short,sr_bounce,167.84070577663033,win,sl,17,2,3.870752829643554,1662.7645000000002,S3_SR_Bounce
2022-09-29,long,sr_bounce,116.63604001714414,win,sl,6,3,2.29161819949436,1641.5765000000001,S3_SR_Bounce
2022-09-29,short,sr_bounce,-99.9999999999964,loss,sl,9,3,2.5590539099112912,1649.848,S3_SR_Bounce
2022-10-03,short,sr_bounce,-100.00000000000261,loss,sl,12,0,2.570418186470466,1669.5635,S3_SR_Bounce
2022-10-05,long,sr_bounce,104.88413391095224,win,sl,14,2,3.9914653481342377,1700.6219999999998,S3_SR_Bounce
2022-10-10,long,sr_bounce,96.90240501069334,win,sl,15,0,3.6131578547606127,1665.7050000000002,S3_SR_Bounce
2022-10-11,short,sr_bounce,250.0,win,tp,1,1,1.5353181351991574,1673.6715,S3_SR_Bounce
2022-10-12,short,sr_bounce,133.68641173504628,win,sl,22,2,2.0798978825762657,1673.6715,S3_SR_Bounce
2022-10-13,short,sr_bounce,113.07540115874102,win,sl,0,3,1.5237588680765,1675.4115,S3_SR_Bounce
2022-10-17,short,sr_bounce,101.83269105062067,win,sl,12,0,2.6238661710732836,1668.47,S3_SR_Bounce
2022-10-24,long,sr_bounce,98.60267254768188,win,sl,14,0,3.5280704982925863,1643.9495000000002,S3_SR_Bounce
2022-10-25,short,sr_bounce,250.0,win,tp,1,1,1.472480505746197,1655.02,S3_SR_Bounce
2022-10-26,short,sr_bounce,123.51789809160508,win,sl,9,2,2.2963847039522625,1674.9199999999998,S3_SR_Bounce
2022-10-27,long,sr_bounce,-99.99999999999575,loss,sl,12,3,2.5374790448469127,1654.8850000000002,S3_SR_Bounce
2022-11-01,short,sr_bounce,-99.99999999999946,loss,sl,15,1,2.98354382164918,1645.68,S3_SR_Bounce
2022-11-02,short,sr_bounce,-100.00000000000257,loss,sl,10,2,1.6702772206601393,1657.06,S3_SR_Bounce
2022-11-15,long,sr_bounce,83.76865083840508,win,sl,17,1,3.501694468382402,1768.0800000000002,S3_SR_Bounce
2022-11-16,long,sr_bounce,114.41526258142278,win,sl,18,2,2.4443827228606745,1770.38,S3_SR_Bounce
2022-11-17,long,sr_bounce,80.4019927566917,win,sl,14,3,3.3720372122113096,1754.4850000000001,S3_SR_Bounce
2022-11-22,long,sr_bounce,-99.9999999999983,loss,sl,12,1,1.786097797444912,1747.5345,S3_SR_Bounce
2022-11-23,long,sr_bounce,101.25492653393823,win,sl,13,2,2.6091125388920773,1728.2920000000001,S3_SR_Bounce
2022-11-28,long,sr_bounce,155.27976622464274,win,sl,1,0,1.9331239856448756,1746.055,S3_SR_Bounce
2022-12-04,long,sr_bounce,131.10623976673668,win,sl,23,6,1.9955438239161525,1795.615,S3_SR_Bounce
2022-12-05,long,sr_bounce,-99.99999999999865,loss,sl,9,0,2.036795197328984,1795.615,S3_SR_Bounce
2022-12-06,long,sr_bounce,-100.00000000000469,loss,sl,12,1,2.018034052218487,1778.615,S3_SR_Bounce
2022-12-06,short,sr_bounce,87.35166669634513,win,sl,12,1,2.018034052218487,1780.885,S3_SR_Bounce
2022-12-07,short,sr_bounce,-100.00000000000304,loss,sl,14,2,2.239678211492151,1780.885,S3_SR_Bounce
2022-12-07,long,sr_bounce,-99.9999999999981,loss,sl,15,2,3.407846174098105,1778.615,S3_SR_Bounce
2022-12-13,short,sr_bounce,-99.99999999999685,loss,sl,13,1,2.1381455625183428,1794.91,S3_SR_Bounce
2022-12-15,long,sr_bounce,-100.00000000000307,loss,sl,11,3,2.804598834949871,1777.6109999999999,S3_SR_Bounce
2022-12-22,long,sr_bounce,250.0,win,tp,18,3,2.7327881205042464,1784.8700000000001,S3_SR_Bounce
2022-12-27,long,sr_bounce,-99.9999999999987,loss,sl,20,1,2.74483759607282,1812.9015,S3_SR_Bounce
2022-12-28,long,sr_bounce,97.78750037752536,win,sl,11,2,2.0694910584681887,1802.395,S3_SR_Bounce
2022-12-29,long,sr_bounce,98.65951791532775,win,sl,10,3,1.6226798086621201,1804.4235,S3_SR_Bounce
2023-01-03,long,sr_bounce,169.84010487157835,win,sl,16,1,4.207965872588498,1827.6685,S3_SR_Bounce
2023-01-04,long,sr_bounce,86.45151820388763,win,sl,19,2,3.4973878232677067,1847.1315,S3_SR_Bounce
2023-01-05,long,sr_bounce,-100.00000000000094,loss,sl,9,3,2.5517308309560796,1847.1315,S3_SR_Bounce
2023-01-10,long,sr_bounce,95.0843092177779,win,sl,12,1,2.0405774852476166,1870.4615000000001,S3_SR_Bounce
2023-01-11,long,sr_bounce,131.63297349767834,win,sl,16,2,2.7209223873658264,1867.925,S3_SR_Bounce
2023-01-12,long,sr_bounce,250.0,win,tp,13,3,3.573553682306367,1873.7514999999999,S3_SR_Bounce
2023-01-16,long,sr_bounce,127.69256743168063,win,sl,8,0,2.234147915664836,1910.845,S3_SR_Bounce
2023-01-17,long,sr_bounce,-100.00000000000165,loss,sl,16,1,2.8584336049206724,1910.845,S3_SR_Bounce
2023-01-18,long,sr_bounce,250.0,win,tp,5,2,2.037379968066033,1896.6650000000002,S3_SR_Bounce
2023-01-23,long,sr_bounce,-100.00000000000209,loss,sl,7,0,1.8576076951050775,1920.655,S3_SR_Bounce
2023-01-25,short,sr_bounce,83.6143516027675,win,sl,15,2,3.302610050586238,1939.7015,S3_SR_Bounce
2023-01-26,long,sr_bounce,129.28370943821508,win,sl,16,3,4.2473076847505045,1919.876,S3_SR_Bounce
2023-01-30,short,sr_bounce,80.38385730617063,win,sl,4,0,2.0945499308822892,1934.9,S3_SR_Bounce
2023-01-30,long,sr_bounce,82.66986251491038,win,sl,8,0,2.2947771704380835,1920.7435,S3_SR_Bounce
2023-01-31,long,sr_bounce,-99.9999999999944,loss,sl,4,1,1.5594575803857842,1918.8195,S3_SR_Bounce
2023-02-01,long,sr_bounce,-100.00000000000307,loss,sl,19,2,3.0534112998185696,1920.7435,S3_SR_Bounce
2023-02-06,short,sr_bounce,-99.99999999999655,loss,sl,8,0,2.3283626493908636,1881.3955,S3_SR_Bounce
2023-02-08,short,sr_bounce,-99.99999999999898,loss,sl,8,2,2.7001380666829666,1884.5655000000002,S3_SR_Bounce
2023-02-09,short,sr_bounce,-100.0000000000032,loss,sl,5,3,1.384934766563175,1881.3955,S3_SR_Bounce
2023-02-14,short,sr_bounce,-99.99999999999912,loss,sl,13,1,3.6732075058296556,1870.71,S3_SR_Bounce
2023-02-15,short,sr_bounce,250.0,win,tp,2,2,2.088745393797361,1860.1735,S3_SR_Bounce
2023-02-16,short,sr_bounce,114.86920198696583,win,sl,18,3,3.419014195247055,1845.3115,S3_SR_Bounce
2023-02-20,short,sr_bounce,-100.00000000000473,loss,sl,2,0,1.8561735652430373,1843.6699999999998,S3_SR_Bounce
2023-02-21,short,sr_bounce,-99.99999999999642,loss,sl,0,1,1.1519024976435461,1843.6699999999998,S3_SR_Bounce
2023-02-21,long,sr_bounce,-100.00000000000657,loss,sl,3,1,1.5148437470824232,1837.34,S3_SR_Bounce
2023-02-22,short,sr_bounce,112.71236052096091,win,sl,12,2,2.4163073554832732,1846.06,S3_SR_Bounce
2023-02-23,short,sr_bounce,135.6694658996214,win,sl,7,3,1.6989292844467638,1833.885,S3_SR_Bounce
2023-02-27,short,sr_bounce,89.35362632636387,win,sl,0,0,1.5202511563444203,1814.2150000000001,S3_SR_Bounce
2023-02-28,short,sr_bounce,-99.99999999999977,loss,sl,5,1,1.2150187184906855,1814.2150000000001,S3_SR_Bounce
2023-03-01,short,sr_bounce,250.0,win,tp,14,2,2.717168701502193,1844.7600000000002,S3_SR_Bounce
2023-03-02,long,sr_bounce,86.89497862779577,win,sl,13,3,2.3038736690875856,1830.045,S3_SR_Bounce
2023-03-02,short,sr_bounce,124.36093223428983,win,sl,15,3,2.6505690499429635,1839.03,S3_SR_Bounce
2023-03-08,short,sr_bounce,126.74176220810935,win,sl,15,2,2.7947407645746,1824.335,S3_SR_Bounce
2023-03-09,short,sr_bounce,202.4266343806046,win,sl,15,3,2.5966618792044764,1835.7299999999998,S3_SR_Bounce
2023-03-13,long,sr_bounce,111.05171367574968,win,sl,7,0,3.2303506403602276,1871.5065,S3_SR_Bounce
2023-03-20,long,sr_bounce,105.07188620498633,win,sl,15,0,5.8419313498307455,1968.1965000000002,S3_SR_Bounce
2023-03-21,long,sr_bounce,-99.9999999999964,loss,sl,9,1,3.0604419206064186,1965.9165000000003,S3_SR_Bounce
2023-03-22,short,sr_bounce,250.0,win,tp,18,2,5.941877759879417,1978.8785,S3_SR_Bounce
2023-03-22,long,sr_bounce,83.82963474393125,win,sl,23,2,4.543742708791209,1965.9165000000003,S3_SR_Bounce
2023-03-23,long,sr_bounce,129.3325173596614,win,sl,1,3,3.853365025065588,1968.1965000000002,S3_SR_Bounce
2023-03-27,long,sr_bounce,93.70157137451206,win,sl,6,0,2.328319680911065,1966.6450000000002,S3_SR_Bounce
2023-03-28,short,sr_bounce,85.18263707854032,win,sl,1,1,1.8265312613328328,1964.1185,S3_SR_Bounce
2023-03-28,long,sr_bounce,-99.99999999999733,loss,sl,15,1,3.312348913329376,1966.6450000000002,S3_SR_Bounce
2023-03-29,short,sr_bounce,-99.99999999999825,loss,sl,8,2,2.0921902347932155,1964.1185,S3_SR_Bounce
2023-04-09,short,sr_bounce,167.59847698073227,win,sl,23,6,3.91573200257845,2006.6355,S3_SR_Bounce
