entry,sl,initial_sl,tp,size,direction,session,pnl,year,price_move,pnl_fixed,rsk_pts,risk_fixed,equity,dd_pct,static_dd_pct
1685.5665,1663.564416333998,1663.564416333998,1949.5915039920228,4.545024076720613,LONG,asian,-100.0,2020,-22.00208366600191,-44.00416733200382,22.00208366600191,44.00416733200382,10311.592532091032,0.713888670549395,-3.115925320910319
1682.7165,1657.6813511757564,1657.6813511757564,1983.1382858909233,3.994384083835033,LONG,london,-100.0,2020,-25.035148824243606,-50.07029764848721,25.035148824243606,50.07029764848721,10261.522234442544,1.195995108634029,-2.6152223444254377
1564.8500000000001,1604.995597938648,1544.7772010306762,1805.723587631887,4.981866263535253,LONG,ny,200.0,2020,40.145597938647825,80.29119587729565,20.072798969323912,40.145597938647825,10341.813430319839,0.42290398930997525,-3.418134303198385
1528.5865,1574.0205256422878,1483.152474357712,2073.7948077074548,2.2009936074633147,LONG,london,100.0,2020,45.43402564228791,90.86805128457581,45.43402564228791,90.86805128457581,10432.681481604415,0.0,-4.326814816044152
1619.905,1647.3299306940096,1606.1925346529952,1784.4545841640577,7.292634655360703,LONG,london,200.0,2020,27.424930694009618,54.849861388019235,13.712465347004809,27.424930694009618,10487.531342992435,0.0,-4.875313429924353
1664.6599999999999,1728.5773151858916,1655.528954973444,1774.2325403186715,10.95164898532078,LONG,london,700.0,2020,63.91731518589176,127.83463037178352,9.131045026555967,18.262090053111933,10615.365973364218,0.0,-6.15365973364218
1615.235,1719.579682574725,1602.1919146781593,1771.7520238620875,7.666897634453873,LONG,ny,800.0,2020,104.34468257472508,208.68936514945017,13.043085321840636,26.08617064368127,10824.055338513668,0.0,-8.240553385136682
1730.2849999999999,1713.544034096021,1713.544034096021,1931.1765908477455,5.9733709854957135,LONG,london,-100.0,2020,-16.740965903978804,-33.48193180795761,16.740965903978804,33.48193180795761,10790.573406705711,0.30932890456336865,-7.90573406705711
1528.5865,1692.302602569152,1487.6574743577119,2019.7348077074562,2.443253862771647,LONG,asian,400.0,2020,163.7161025691521,327.4322051383042,40.929025642288025,81.85805128457605,11118.005611844015,0.0,-11.180056118440152
1734.6399999999999,1719.1711198829566,1719.1711198829566,1920.2665614045186,6.46459208703948,LONG,ny,-100.0,2020,-15.468880117043229,-30.937760234086458,15.468880117043227,30.937760234086454,11087.067851609929,0.2782671759144324,-10.870678516099288
1709.6599999999999,1689.5618428189653,1689.5618428189653,1950.837886172415,4.975580551950499,LONG,london,-100.0,2020,-20.098157181034594,-40.19631436206919,20.098157181034594,40.19631436206919,11046.871537247858,0.6398096662262687,-10.468715372478583
1719.0765,1694.5072844126084,1694.5072844126084,2013.9070870486973,4.070134011576604,LONG,ny,-100.00000000000001,2020,-24.569215587391454,-49.13843117478291,24.569215587391454,49.13843117478291,10997.733106073076,1.0817813011608226,-9.977331060730757
1715.9615,1753.012611374253,1706.6987221564366,1827.1148341227595,10.79589748225366,LONG,ny,400.0,2020,37.051111374253196,74.10222274850639,9.262777843563299,18.525555687126598,11071.835328821582,0.4152748670431309,-10.718353288215821
1746.4865,1739.0801851187368,1739.0801851187368,1835.3622785751577,13.501991422614894,LONG,ny,-100.0,2020,-7.4063148812631425,-14.812629762526285,7.4063148812631425,14.812629762526285,11057.022699059056,0.5485058643970622,-10.570226990590562
1741.4185,1733.8210519232953,1733.8210519232953,1832.5878769204567,13.162314370613439,LONG,ny,-100.0,2020,-7.5974480767047226,-15.194896153409445,7.5974480767047226,15.194896153409445,11041.827802905647,0.685175125808676,-10.418278029056474
1719.0765,1689.2087844126086,1689.2087844126086,2077.489087048696,3.348096700178002,LONG,london,-100.0,2020,-29.86771558739133,-59.73543117478266,29.86771558739133,59.73543117478266,10982.092371730865,1.2224606180119362,-9.82092371730865
1709.6599999999999,1677.9418428189654,1677.9418428189654,2090.2778861724137,3.152768284400642,LONG,asian,-100.0,2020,-31.718157181034485,-63.43631436206897,31.718157181034485,63.43631436206897,10918.656057368795,1.7930334039663847,-9.186560573687947
1711.6865,1728.5442644712514,1706.0672451762496,1779.1175578850055,17.79595393633655,LONG,london,300.0,2020,16.857764471251357,33.715528942502715,5.6192548237504525,11.238509647500905,10952.371586311298,1.4897818126325437,-9.523715863112974
1707.0565,1721.654332117885,1692.458667882115,1882.2304854146198,6.850332240599059,LONG,asian,100.0,2020,14.597832117884993,29.195664235769986,14.597832117884991,29.195664235769982,10981.567250547068,1.2271837779214554,-9.815672505470683
1729.1535,1711.5622396507104,1711.5622396507104,1940.2486241914744,5.684641010047851,LONG,ny,-100.0,2020,-17.59126034928954,-35.18252069857908,17.59126034928954,35.18252069857908,10946.384729848489,1.543630107657965,-9.463847298484888
1726.875,1729.756749324469,1723.993250675531,1761.4559918936275,34.7011445967556,LONG,asian,100.0,2020,2.881749324468956,5.763498648937912,2.881749324468956,5.763498648937912,10952.148228497426,1.4917907863789974,-9.521482284974264
1728.1985,1722.0841871850364,1722.0841871850364,1801.5702537795628,16.355067695468545,LONG,ny,-100.0,2020,-6.114312814963569,-12.228625629927137,6.114312814963569,12.228625629927137,10939.9196028675,1.6017801680797903,-9.399196028674996
1729.825,1723.5388722648297,1723.5388722648297,1805.2585328220441,15.908044540760551,LONG,asian,-100.0,2020,-6.286127735170339,-12.572255470340679,6.286127735170339,12.572255470340679,10927.347347397159,1.714860300517819,-9.27347347397159
1744.3149999999998,1750.3841321826342,1738.2458678173655,1817.144586191612,16.476820242296043,LONG,ny,100.0,2020,6.069132182634348,12.138264365268697,6.069132182634348,12.138264365268697,10939.485611762428,1.605683665885275,-9.394856117624277
1754.88,1768.931853863602,1747.854073068199,1839.191123181612,14.232997435167809,LONG,asian,200.0,2020,14.051853863601991,28.103707727203982,7.025926931800996,14.051853863601991,10967.58931948963,1.3529071454519321,-9.675893194896307
1770.2065,1763.6358933165275,1763.6358933165275,1849.0537802016704,15.219294780120745,LONG,ny,-100.0,2020,-6.570606683472533,-13.141213366945067,6.570606683472533,13.141213366945067,10954.448106122687,1.471104723558426,-9.54448106122687
1768.2665,1759.2659545526083,1759.2659545526083,1876.2730453687002,11.11043776007814,LONG,asian,-100.0,2020,-9.000545447391687,-18.001090894783374,9.000545447391687,18.001090894783374,10936.447015227903,1.6330140760380445,-9.364470152279027
1765.6065,1759.0416479652042,1759.0416479652042,1844.3847244175506,15.232635780664527,LONG,asian,-100.0,2020,-6.5648520347958765,-13.129704069591753,6.5648520347958765,13.129704069591753,10923.317311158311,1.7511081347027089,-9.23317311158311
1765.3685,1759.5206512315804,1759.5206512315804,1835.5426852210362,17.10030542171903,LONG,asian,-100.00000000000001,2020,-5.847848768419681,-11.695697536839361,5.847848768419681,11.695697536839361,10911.621613621472,1.8563041378813718,-9.116216136214717
1765.3685,1757.0276512315802,1757.0276512315802,1865.4586852210382,11.989187524730143,LONG,ny,-100.0,2020,-8.340848768419846,-16.681697536839692,8.340848768419846,16.681697536839692,10894.939916084633,2.0063463137826623,-8.949399160846333
1763.4485000000002,1758.8375977004919,1758.8375977004919,1818.7793275941,21.687729104705454,LONG,asian,-100.0,2020,-4.610902299508325,-9.22180459901665,4.610902299508325,9.22180459901665,10885.718111485616,2.0892910875215205,-8.857181114856157
1763.325,1768.105375660387,1758.5446243396132,1820.6895079246426,20.918858078175994,LONG,asian,100.0,2020,4.7803756603868806,9.560751320773761,4.7803756603868806,9.560751320773761,10895.27886280639,2.0032976849764705,-8.9527886280639
1773.5700000000002,1778.8477864285248,1768.2922135714755,1836.9034371422963,18.947337364682532,LONG,asian,100.0,2020,5.277786428524678,10.555572857049356,5.277786428524678,10.555572857049356,10905.834435663439,1.9083564407860194,-9.05834435663439
1725.9834999999998,1768.7683376342602,1711.7218874552464,1897.1228505370414,7.01182981140431,LONG,london,300.0,2020,42.784837634260384,85.56967526852077,14.261612544753461,28.523225089506923,10991.404110931959,1.1387069347868282,-9.914041109319587
1776.425,1771.9178507247066,1771.9178507247066,1830.5107913035206,22.18697316021126,LONG,asian,-99.99999999999999,2020,-4.507149275293386,-9.014298550586773,4.507149275293386,9.014298550586773,10982.389812381372,1.2197853121981812,-9.823898123813724
1785.3335000000002,1780.953193478783,1780.953193478783,1837.8971782546055,22.829452577262582,LONG,ny,-100.0,2020,-4.380306521217108,-8.760613042434215,4.380306521217108,8.760613042434215,10973.629199338939,1.2985819358759123,-9.736291993389386
1797.1800000000003,1807.2568163707406,1792.1415918146301,1857.640898224442,19.847538413097734,LONG,ny,199.99999999999997,2020,10.07681637074029,20.15363274148058,5.038408185370145,10.07681637074029,10993.782832080418,1.1173117202896745,-9.937828320804183
1776.0765,1802.7550390660867,1770.7407921867825,1840.1049937586083,18.741655934060827,LONG,asian,500.00000000000006,2020,26.67853906608684,53.35707813217368,5.335707813217368,10.671415626434737,11047.139910212592,0.6373958073553185,-10.471399102125925
1806.0165000000002,1798.2716672806962,1798.2716672806962,1898.954492631648,12.911834719263869,LONG,asian,-100.0,2020,-7.744832719303986,-15.489665438607972,7.744832719303986,15.489665438607972,11031.650244773984,0.776716347202027,-10.316502447739841
1784.0315,1794.7839774844613,1773.2790225155388,1913.0612298135347,9.300182227260038,LONG,london,100.0,2020,10.752477484461224,21.504954968922448,10.752477484461224,21.504954968922448,11053.155199742907,0.5832917734096404,-10.53155199742907
1806.4485000000002,1802.2465963123348,1802.2465963123348,1856.8713442519854,23.798736818634623,LONG,asian,-100.0,2020,-4.201903687665435,-8.40380737533087,4.201903687665435,8.40380737533087,11044.751392367576,0.6588791374453116,-10.44751392367576
1804.9785,1802.0441437154525,1802.0441437154525,1840.1907754145693,34.07902459786765,LONG,asian,-100.00000000000001,2020,-2.934356284547448,-5.868712569094896,2.934356284547448,5.868712569094896,11038.882679798482,0.7116647967981189,-10.388826797984821
1811.35,1806.5910054781787,1806.5910054781787,1868.457934261855,21.012842007166327,LONG,london,-100.0,2020,-4.758994521821251,-9.517989043642501,4.758994521821251,9.517989043642501,11029.36469075484,0.7972735775087838,-10.293646907548391
1810.4050000000002,1806.5343129292842,1806.5343129292842,1856.8532448485926,25.83520655972357,LONG,ny,-100.0,2020,-3.8706870707160306,-7.741374141432061,3.8706870707160306,7.741374141432061,11021.623316613408,0.866902739533889,-10.21623316613408
1808.9035,1796.4223600244745,1796.4223600244745,1958.6771797063043,8.012088655050174,LONG,asian,-100.0,2020,-12.481139975525366,-24.962279951050732,12.481139975525366,24.962279951050732,10996.661036662357,1.0914239425494585,-9.966610366623572
1808.9035,1797.5248600244747,1797.5248600244747,1945.447179706302,8.78839652323076,LONG,london,-100.0,2020,-11.378639975525175,-22.75727995105035,11.378639975525175,22.75727995105035,10973.903756711306,1.2961124518519496,-9.739037567113064
1817.155,1839.4246991456614,1814.3712876067923,1850.5595487184921,35.92325135455884,LONG,ny,1200.0,2020,33.40454871849215,66.8090974369843,2.7837123932076793,5.5674247864153585,11040.71285414829,0.6952034420038834,-10.407128541482907
1812.8535,1849.6138505115366,1806.7267749147438,1886.3742010230733,16.321933595592327,LONG,asian,600.0,2020,36.76035051153667,73.52070102307334,6.126725085256112,12.253450170512224,11114.233555171364,0.0339274578943618,-11.142335551713641
1827.8935000000001,1849.1325499844731,1820.8138166718425,1912.8496999378922,14.124925560197727,LONG,london,300.0,2020,21.239049984473013,42.478099968946026,7.079683328157671,14.159366656315342,11156.711655140309,0.0,-11.567116551403087
1861.325,1938.3917202465393,1853.6183279753461,1953.8050642958472,12.975769525431513,LONG,asian,1200.0,2020,92.48006429584711,184.96012859169423,7.706672024653926,15.413344049307852,11341.671783732003,0.0,-13.41671783732003
1868.5234999999998,1951.553152148832,1851.9175695702334,2067.794665157197,6.021945016748245,LONG,ny,500.0,2020,83.02965214883216,166.0593042976643,16.60593042976643,33.21186085953286,11507.731088029668,0.0,-15.077310880296682
1886.5935,1955.4259413135542,1877.9894448358057,1989.8421619703313,11.62242664553679,LONG,london,800.0,2020,68.83244131355423,137.66488262710845,8.604055164194278,17.208110328388557,11645.395970656777,0.0,-16.453959706567765
1954.2435,1924.8982754478964,1924.8982754478964,2306.386194625244,3.407709483444089,LONG,asian,-100.0,2020,-29.345224552103673,-58.690449104207346,29.345224552103673,58.690449104207346,11586.705521552569,0.5039798496512419,-15.867055215525689
1955.6149999999998,1943.7525712585675,1943.7525712585675,2097.964144897187,8.429976877393322,LONG,ny,-99.99999999999999,2020,-11.862428741432268,-23.724857482864536,11.862428741432268,23.724857482864536,11562.980664069704,0.7077072071635558,-15.62980664069704
1968.675,1954.535195228166,1954.535195228166,2138.3526572620076,7.072233429926619,LONG,ny,-100.0,2020,-14.139804771833951,-28.279609543667902,14.139804771833951,28.279609543667902,11534.701054526036,0.9505466057973576,-15.347010545260364
1948.0365,1957.4777111087574,1938.5952888912425,2061.3310333050895,10.591861451677781,LONG,asian,100.0,2020,9.441211108757443,18.882422217514886,9.441211108757443,18.882422217514886,11553.583476743552,0.7884016494120712,-15.535834767435516
1963.6715,1953.4906484059154,1953.4906484059154,2085.841719129014,9.822361034916177,LONG,ny,-100.0,2020,-10.180851594084515,-20.36170318816903,10.180851594084515,20.36170318816903,11533.221773555382,0.9632493165886569,-15.332217735553822
1977.32,1965.1381863553338,1965.1381863553338,2123.5017637359933,8.208958281329929,LONG,asian,-100.0,2020,-12.181813644666136,-24.36362728933227,12.181813644666136,24.36362728933227,11508.858146266051,1.1724618444470534,-15.088581462660514
1975.5534999999998,2015.2570687078712,1970.5905539115158,2035.108853061807,20.149322240683002,LONG,asian,800.0,2020,39.703568707871455,79.40713741574291,4.962946088483932,9.925892176967864,11588.265283681794,0.49058604034535314,-15.882652836817943
2022.67,2049.1761379820377,2009.4169310089812,2181.706827892226,7.5454221258311325,LONG,asian,200.0,2020,26.50613798203767,53.01227596407534,13.253068991018836,26.50613798203767,11641.277559645869,0.03536514362659047,-16.412775596458687
1939.19,2029.3931516005084,1909.1222827998306,2300.0026064020335,3.3258261455058657,LONG,london,300.0,2020,90.20315160050836,180.40630320101673,30.067717200169454,60.13543440033891,11821.683862846885,0.0,-18.21683862846885
1956.3935000000001,2031.0387514876775,1937.7321871280808,2180.329254463032,5.358679782410984,LONG,ny,400.00000000000006,2020,74.64525148767734,149.29050297535468,18.661312871919336,37.32262574383867,11970.97436582224,0.0,-19.709743658222393
2033.7734999999998,2026.4458135914801,2026.4458135914801,2121.7057369022355,13.646872208359458,LONG,asian,-100.0,2020,-7.327686408519639,-14.655372817039279,7.327686408519639,14.655372817039279,11956.318993005201,0.12242422687730606,-19.563189930052012
2039.375,2026.5193217671808,2026.5193217671808,2193.64313879383,7.778663886025918,LONG,london,-100.0,2020,-12.855678232819173,-25.711356465638346,12.855678232819173,25.711356465638346,11930.607636539562,0.3372050432079009,-19.30607636539562
2034.9250000000002,2019.3068310714664,2019.3068310714664,2222.343027142406,6.402799230664216,LONG,ny,-100.0,2020,-15.618168928533805,-31.23633785706761,15.618168928533805,31.23633785706761,11899.371298682494,0.5981390064970501,-18.99371298682494
1983.6985,1937.590490015153,1937.590490015153,2536.9946198181647,2.1688205592230942,LONG,asian,-100.00000000000001,2020,-46.10800998484706,-92.21601996969412,46.10800998484706,92.21601996969412,11807.1552787128,1.3684691162412932,-18.071552787128002
1983.6985,1946.1904900151528,1946.1904900151528,2433.7946198181658,2.66609718938432,LONG,london,-100.0,2020,-37.50800998484715,-75.0160199696943,37.50800998484715,75.0160199696943,11732.139258743107,1.9951183569569664,-17.321392587431074
1957.88,1937.805053579815,1937.805053579815,2198.779357042222,4.981333344902533,LONG,asian,-100.0,2020,-20.074946420185142,-40.149892840370285,20.074946420185142,40.149892840370285,11691.989365902737,2.3305120485097675,-16.919893659027366
1957.88,1935.930053579815,1935.930053579815,2221.279357042222,4.555819776764472,LONG,london,-100.0,2020,-21.949946420185142,-43.899892840370285,21.949946420185142,43.899892840370285,11648.089473062366,2.6972315109263545,-16.480894730623657
1946.48,1959.6786876409535,1933.2813123590465,2104.864251691442,7.576510841101762,LONG,asian,100.0,2020,13.198687640953494,26.39737528190699,13.198687640953494,26.39737528190699,11674.486848344273,2.476720009729983,-16.744868483442733
1971.9915,1980.1081939228045,1963.8748060771957,2069.391827073653,12.320287170006873,LONG,asian,100.0,2020,8.116693922804416,16.23338784560883,8.116693922804416,16.23338784560883,11690.720236189882,2.3411137729314517,-16.90720236189882
1968.2465,1960.4386080745467,1960.4386080745467,2061.94120310544,12.807554325131655,LONG,asian,-100.0,2020,-7.807891925453305,-15.61578385090661,7.807891925453305,15.61578385090661,11675.104452338976,2.4715608307372894,-16.751044523389755
1960.585,1945.8748406660195,1945.8748406660195,2137.1069120077664,6.798022898977008,LONG,london,-100.0,2020,-14.710159333980528,-29.420318667961055,14.710159333980528,29.420318667961055,11645.684133671013,2.7173246070925288,-16.45684133671013
1949.18,1954.7428680238115,1943.6171319761886,2015.9344162857376,17.97633874684014,LONG,ny,100.0,2020,5.562868023811461,11.125736047622922,5.562868023811461,11.125736047622922,11656.809869718636,2.6243853382608497,-16.568098697186358
1962.4065,1946.8784643390206,1946.8784643390206,2148.742927931753,6.4399646023026085,LONG,london,-100.0,2020,-15.528035660979413,-31.056071321958825,15.528035660979413,31.056071321958825,11625.753798396678,2.883813438037131,-16.257537983966778
1950.6515,1942.6844955098977,1942.6844955098977,2046.2555538812267,12.55176900229372,LONG,london,-100.0,2020,-7.9670044901022266,-15.934008980204453,7.9670044901022266,15.934008980204453,11609.819789416473,3.016918801838568,-16.09819789416473
1956.8735,1961.7219369409008,1952.025063059099,2015.0547432908108,20.625203796384437,LONG,ny,100.0,2020,4.8484369409009105,9.696873881801821,4.8484369409009105,9.696873881801821,11619.516663298276,2.9359155886875294,-16.19516663298276
1956.67,1939.350246728004,1939.350246728004,2164.507039263952,5.773754304092099,LONG,london,-100.0,2020,-17.319753271995978,-34.639506543991956,17.319753271995978,34.639506543991956,11584.877156754283,3.2252780539759973,-15.848771567542826
1946.1265,1923.4605338284825,1923.4605338284825,2218.1180940582108,4.411901052144946,LONG,asian,-100.0,2020,-22.66596617151754,-45.33193234303508,22.66596617151754,45.33193234303508,11539.54522441125,3.60396011408013,-15.395452244112493
1896.0335,1884.1009795139917,1884.1009795139917,2039.2237458321001,8.38045910897505,LONG,ny,-100.0,2020,-11.932520486008343,-23.865040972016686,11.932520486008343,23.865040972016686,11515.680183439232,3.803317662118605,-15.156801834392317
1888.6685,1897.2668664953042,1880.0701335046958,1991.84889794365,11.630116028970518,LONG,london,100.0,2020,8.598366495304163,17.196732990608325,8.598366495304163,17.196732990608325,11532.87691642984,3.6596640841800787,-15.328769164298391
1884.6115000000002,1895.141815535949,1874.0811844640514,2010.9752864313862,9.496391599911307,LONG,asian,100.0,2020,10.53031553594883,21.06063107189766,10.53031553594883,21.06063107189766,11553.937547501737,3.4837332833254147,-15.53937547501737
1912.9385,1887.5959875115952,1887.5959875115952,2217.048649860857,3.945938669094242,LONG,asian,-100.0,2020,-25.342512488404736,-50.68502497680947,25.342512488404736,50.68502497680947,11503.252522524928,3.907132610965084,-15.032525225249282
1913.5165000000002,1908.4743528002418,1908.4743528002418,1974.0222663971003,19.83282043110377,LONG,asian,-100.0,2020,-5.042147199758347,-10.084294399516693,5.042147199758347,10.084294399516693,11493.16822812541,3.9913721564803497,-14.931682281254108
1905.5935000000002,1890.4555736083946,1890.4555736083946,2087.2486166992667,6.6059245773220985,LONG,london,-100.0,2020,-15.13792639160556,-30.27585278321112,15.13792639160556,30.27585278321112,11462.8923753422,4.24428267034503,-14.628923753422004
1926.8065,1918.028694587563,1918.028694587563,2032.140164949243,11.39236919723853,LONG,ny,-100.00000000000001,2020,-8.77780541243692,-17.55561082487384,8.77780541243692,17.55561082487384,11445.336764517328,4.390934148231367,-14.453367645173277
1915.9334999999999,1907.656045037928,1907.656045037928,2015.2629595448632,12.081008046339022,LONG,asian,-100.0,2020,-8.277454962071943,-16.554909924143885,8.277454962071943,16.554909924143885,11428.781854593182,4.529226232219203,-14.287818545931824
1908.8764999999999,1898.7665561166752,1898.7665561166752,2030.195826599895,9.891251737305934,LONG,asian,-99.99999999999999,2020,-10.109943883324604,-20.219887766649208,10.109943883324604,20.219887766649208,11408.561966826534,4.698133851171072,-14.085619668265338
1908.9985,1896.5294222142534,1896.5294222142534,2058.6274334289583,8.019839295116949,LONG,london,-100.00000000000001,2020,-12.46907778574655,-24.9381555714931,12.46907778574655,24.9381555714931,11383.62381125504,4.906455703757217,-13.8362381125504
1895.1699999999998,1890.4458674294196,1890.4458674294196,1951.8595908469622,21.167907230791045,LONG,ny,-100.0,2020,-4.7241325705801955,-9.448265141160391,4.7241325705801955,9.448265141160391,11374.17554611388,4.9853821541231556,-13.7417554611388
1909.245,1902.8084966159495,1902.8084966159495,1986.4830406086048,15.536385834550941,LONG,ny,-100.0,2020,-6.436503384050411,-12.873006768100822,6.436503384050411,12.873006768100822,11361.30253934578,5.092917316881953,-13.613025393457793
1890.925,1949.4582963319137,1879.2183407336172,2031.404911196593,8.542146629923996,LONG,asian,500.0,2020,58.53329633191379,117.06659266382758,11.706659266382758,23.413318532765516,11478.369132009608,4.114996981524293,-14.783691320096077
1890.925,1946.9332963319132,1879.7233407336173,2025.3449111965917,8.927248867505769,LONG,london,500.0,2020,56.00829633191324,112.01659266382649,11.201659266382649,22.403318532765297,11590.385724673433,3.1792620175965536,-15.903857246734333
1888.1785,1875.1487096336195,1875.1487096336195,2044.5359843965653,7.674720558668445,LONG,asian,-100.0,2020,-13.029790366380439,-26.059580732760878,13.029790366380439,26.059580732760878,11564.326143940672,3.3969517388874313,-15.643261439406725
1888.1785,1874.5387096336196,1874.5387096336196,2051.855984396564,7.331490977052129,LONG,london,-100.0,2020,-13.639790366380339,-27.279580732760678,13.639790366380339,27.279580732760678,11537.046563207912,3.6248327776326557,-15.370465632079123
1812.3595000000003,1830.7078962013723,1806.2433679328763,1885.7530848054882,16.350202857379305,LONG,asian,300.0,2020,18.348396201371997,36.696792402743995,6.116132067123999,12.232264134247998,11573.743355610655,3.3182846949008575,-15.737433556106554
